Subject,Predicate,Object,graph,predicate_tmp,object_tmp,subject_tmp,Predicate_labels,Object_labels,Subject_labels
<http://rs.tdwg.org/dwc/terms/identificationQualifier>,<http://purl.org/dc/terms/description>,"""A brief phrase or a standard term ('cf.', 'aff.') to express the determiner's doubts about the dwc:Identification.""@en",.,http://purl.org/dc/terms/description,"A brief phrase or a standard term ('cf.', 'aff.') to express the determiner's doubts about the dwc:Identification.",http://rs.tdwg.org/dwc/terms/identificationQualifier,description,"A brief phrase or a standard term ('cf.', 'aff.') to express the determiner's doubts about the dwc:Identification.",NA
<http://rs.tdwg.org/dwc/terms/identificationQualifier>,<http://www.w3.org/2004/02/skos/core#inScheme>,<http://rs.tdwg.org/dwc/terms/>,.,http://www.w3.org/2004/02/skos/core#inScheme,http://rs.tdwg.org/dwc/terms,http://rs.tdwg.org/dwc/terms/identificationQualifier,is in scheme,http://rs.tdwg.org/dwc/terms,NA
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""samplingProtocol""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,samplingProtocol,http://rs.tdwg.org/dwc/terms/samplingProtocol,preferred label,samplingProtocol,NA
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://purl.org/dc/terms/description>,"""The names of, references to, or descriptions of the methods or protocols used during a dwc:Event.""@en",.,http://purl.org/dc/terms/description,"The names of, references to, or descriptions of the methods or protocols used during a dwc:Event.",http://rs.tdwg.org/dwc/terms/samplingProtocol,description,"The names of, references to, or descriptions of the methods or protocols used during a dwc:Event.",NA
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://www.w3.org/2000/01/rdf-schema#comment>,"""Recommended best practice is describe a dwc:Event with no more than one sampling protocol. In the case of a summary Event with multiple protocols, in which a specific protocol can not be attributed to specific dwc:Occurrences, the recommended best practice is to separate the values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.""@en",.,http://www.w3.org/2000/01/rdf-schema#comment,"Recommended best practice is describe a dwc:Event with no more than one sampling protocol. In the case of a summary Event with multiple protocols, in which a specific protocol can not be attributed to specific dwc:Occurrences, the recommended best practice is to separate the values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",http://rs.tdwg.org/dwc/terms/samplingProtocol,comment,"Recommended best practice is describe a dwc:Event with no more than one sampling protocol. In the case of a summary Event with multiple protocols, in which a specific protocol can not be attributed to specific dwc:Occurrences, the recommended best practice is to separate the values in a list with space vertical bar space ( | ). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",NA
<http://rs.tdwg.org/dwc/terms/samplingProtocol>,<http://www.w3.org/2004/02/skos/core#inScheme>,<http://rs.tdwg.org/dwc/terms/>,.,http://www.w3.org/2004/02/skos/core#inScheme,http://rs.tdwg.org/dwc/terms,http://rs.tdwg.org/dwc/terms/samplingProtocol,is in scheme,http://rs.tdwg.org/dwc/terms,NA
<http://rs.tdwg.org/dwc/terms/datasetID>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""datasetID""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,datasetID,http://rs.tdwg.org/dwc/terms/datasetID,preferred label,datasetID,NA
<http://rs.tdwg.org/dwc/terms/datasetID>,<http://purl.org/dc/terms/description>,"""An identifier for the set of data. May be a global unique identifier or an identifier specific to a collection or institution.""@en",.,http://purl.org/dc/terms/description,An identifier for the set of data. May be a global unique identifier or an identifier specific to a collection or institution.,http://rs.tdwg.org/dwc/terms/datasetID,description,An identifier for the set of data. May be a global unique identifier or an identifier specific to a collection or institution.,NA
<http://rs.tdwg.org/dwc/terms/datasetID>,<http://www.w3.org/2004/02/skos/core#inScheme>,<http://rs.tdwg.org/dwc/terms/>,.,http://www.w3.org/2004/02/skos/core#inScheme,http://rs.tdwg.org/dwc/terms,http://rs.tdwg.org/dwc/terms/datasetID,is in scheme,http://rs.tdwg.org/dwc/terms,NA
<http://rs.tdwg.org/dwc/terms/decimalLatitude>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""decimalLatitude""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,decimalLatitude,http://rs.tdwg.org/dwc/terms/decimalLatitude,preferred label,decimalLatitude,NA
<http://rs.tdwg.org/dwc/terms/decimalLatitude>,<http://purl.org/dc/terms/description>,"""The geographic latitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive.""@en",.,http://purl.org/dc/terms/description,"The geographic latitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive.",http://rs.tdwg.org/dwc/terms/decimalLatitude,description,"The geographic latitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are north of the Equator, negative values are south of it. Legal values lie between -90 and 90, inclusive.",NA
<http://rs.tdwg.org/dwc/terms/decimalLatitude>,<http://www.w3.org/2004/02/skos/core#inScheme>,<http://rs.tdwg.org/dwc/terms/>,.,http://www.w3.org/2004/02/skos/core#inScheme,http://rs.tdwg.org/dwc/terms,http://rs.tdwg.org/dwc/terms/decimalLatitude,is in scheme,http://rs.tdwg.org/dwc/terms,NA
<http://rs.tdwg.org/dwc/terms/decimalLongitude>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""decimalLongitude""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,decimalLongitude,http://rs.tdwg.org/dwc/terms/decimalLongitude,preferred label,decimalLongitude,NA
<http://rs.tdwg.org/dwc/terms/decimalLongitude>,<http://purl.org/dc/terms/description>,"""The geographic longitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive.""@en",.,http://purl.org/dc/terms/description,"The geographic longitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive.",http://rs.tdwg.org/dwc/terms/decimalLongitude,description,"The geographic longitude (in decimal degrees, using the spatial reference system given in dwc:geodeticDatum) of the geographic center of a dcterms:Location. Positive values are east of the Greenwich Meridian, negative values are west of it. Legal values lie between -180 and 180, inclusive.",NA
<http://rs.tdwg.org/dwc/terms/decimalLongitude>,<http://www.w3.org/2004/02/skos/core#inScheme>,<http://rs.tdwg.org/dwc/terms/>,.,http://www.w3.org/2004/02/skos/core#inScheme,http://rs.tdwg.org/dwc/terms,http://rs.tdwg.org/dwc/terms/decimalLongitude,is in scheme,http://rs.tdwg.org/dwc/terms,NA
<http://rs.tdwg.org/dwc/terms/verbatimElevation>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""verbatimElevation""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,verbatimElevation,http://rs.tdwg.org/dwc/terms/verbatimElevation,preferred label,verbatimElevation,NA
<http://rs.tdwg.org/dwc/terms/verbatimElevation>,<http://purl.org/dc/terms/description>,"""The original description of the elevation (altitude, usually above sea level) of the Location.""@en",.,http://purl.org/dc/terms/description,"The original description of the elevation (altitude, usually above sea level) of the Location.",http://rs.tdwg.org/dwc/terms/verbatimElevation,description,"The original description of the elevation (altitude, usually above sea level) of the Location.",NA
<http://rs.tdwg.org/dwc/terms/verbatimElevation>,<http://www.w3.org/2004/02/skos/core#inScheme>,<http://rs.tdwg.org/dwc/terms/>,.,http://www.w3.org/2004/02/skos/core#inScheme,http://rs.tdwg.org/dwc/terms,http://rs.tdwg.org/dwc/terms/verbatimElevation,is in scheme,http://rs.tdwg.org/dwc/terms,NA
<http://rs.tdwg.org/dwc/terms/measurementValue>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""measurementValue""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,measurementValue,http://rs.tdwg.org/dwc/terms/measurementValue,preferred label,measurementValue,NA
<http://rs.tdwg.org/dwc/terms/measurementValue>,<http://purl.org/dc/terms/description>,"""The value of the measurement, fact, characteristic, or assertion.""@en",.,http://purl.org/dc/terms/description,"The value of the measurement, fact, characteristic, or assertion.",http://rs.tdwg.org/dwc/terms/measurementValue,description,"The value of the measurement, fact, characteristic, or assertion.",NA
<http://rs.tdwg.org/dwc/terms/measurementValue>,<http://www.w3.org/2000/01/rdf-schema#comment>,"""This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.""@en",.,http://www.w3.org/2000/01/rdf-schema#comment,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",http://rs.tdwg.org/dwc/terms/measurementValue,comment,"This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",NA
<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""acceptedNameUsage""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,acceptedNameUsage,http://rs.tdwg.org/dwc/terms/acceptedNameUsage,preferred label,acceptedNameUsage,NA
<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>,<http://purl.org/dc/terms/description>,"""The full name, with authorship and date information if known, of the currently valid (zoological) or accepted (botanical) dwc:Taxon.""@en",.,http://purl.org/dc/terms/description,"The full name, with authorship and date information if known, of the currently valid (zoological) or accepted (botanical) dwc:Taxon.",http://rs.tdwg.org/dwc/terms/acceptedNameUsage,description,"The full name, with authorship and date information if known, of the currently valid (zoological) or accepted (botanical) dwc:Taxon.",NA
<http://rs.tdwg.org/dwc/terms/acceptedNameUsage>,<http://www.w3.org/2000/01/rdf-schema#comment>,"""The full scientific name, with authorship and date information if known, of the accepted (botanical) or valid (zoological) name in cases where the provided dwc:scientificName is considered by the reference indicated in the dwc:accordingTo property, or of the content provider, to be a synonym or misapplied name. When applied to a dwc:Organism or dwc:Occurrence, this term should be used in cases where a content provider regards the provided dwc:scientificName to be inconsistent with the taxonomic perspective of the content provider. For example, there are many discrepancies within specimen collections and observation datasets between the recorded name (e.g., the most recent identification from an expert who examined a specimen, or a field identification for an observed dwc:Organism), and the name asserted by the content provider to be taxonomically accepted.""@en",.,http://www.w3.org/2000/01/rdf-schema#comment,"The full scientific name, with authorship and date information if known, of the accepted (botanical) or valid (zoological) name in cases where the provided dwc:scientificName is considered by the reference indicated in the dwc:accordingTo property, or of the content provider, to be a synonym or misapplied name. When applied to a dwc:Organism or dwc:Occurrence, this term should be used in cases where a content provider regards the provided dwc:scientificName to be inconsistent with the taxonomic perspective of the content provider. For example, there are many discrepancies within specimen collections and observation datasets between the recorded name (e.g., the most recent identification from an expert who examined a specimen, or a field identification for an observed dwc:Organism), and the name asserted by the content provider to be taxonomically accepted.",http://rs.tdwg.org/dwc/terms/acceptedNameUsage,comment,"The full scientific name, with authorship and date information if known, of the accepted (botanical) or valid (zoological) name in cases where the provided dwc:scientificName is considered by the reference indicated in the dwc:accordingTo property, or of the content provider, to be a synonym or misapplied name. When applied to a dwc:Organism or dwc:Occurrence, this term should be used in cases where a content provider regards the provided dwc:scientificName to be inconsistent with the taxonomic perspective of the content provider. For example, there are many discrepancies within specimen collections and observation datasets between the recorded name (e.g., the most recent identification from an expert who examined a specimen, or a field identification for an observed dwc:Organism), and the name asserted by the content provider to be taxonomically accepted.",NA
<http://rs.tdwg.org/dwc/terms/lifeStage>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""lifeStage""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,lifeStage,http://rs.tdwg.org/dwc/terms/lifeStage,preferred label,lifeStage,NA
<http://rs.tdwg.org/dwc/terms/lifeStage>,<http://purl.org/dc/terms/description>,"""The age class or life stage of the dwc:Organism(s) at the time the dwc:Occurrence was recorded.""@en",.,http://purl.org/dc/terms/description,The age class or life stage of the dwc:Organism(s) at the time the dwc:Occurrence was recorded.,http://rs.tdwg.org/dwc/terms/lifeStage,description,The age class or life stage of the dwc:Organism(s) at the time the dwc:Occurrence was recorded.,NA
<http://rs.tdwg.org/dwc/terms/lifeStage>,<http://www.w3.org/2000/01/rdf-schema#comment>,"""Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.""@en",.,http://www.w3.org/2000/01/rdf-schema#comment,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",http://rs.tdwg.org/dwc/terms/lifeStage,comment,"Recommended best practice is to use a controlled vocabulary. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",NA
<http://rs.tdwg.org/dwc/terms/basisOfRecord>,<http://www.w3.org/2004/02/skos/core#prefLabel>,"""basisOfRecord""@en",.,http://www.w3.org/2004/02/skos/core#prefLabel,basisOfRecord,http://rs.tdwg.org/dwc/terms/basisOfRecord,preferred label,basisOfRecord,NA
